ticker,company_name,source_md,competitor_count,review_status,competitor_entities,competitor_basis,competitor_text
2509,全坤建,Pilot_Reports/建材營造 - 建設業/2509_全坤建.md,0,needs_competitor_review,,,
2511,太子,Pilot_Reports/建材營造 - 營造業/2511_太子.md,0,needs_competitor_review,,,
2514,龍邦,Pilot_Reports/建材營造 - 建設業/2514_龍邦.md,0,needs_competitor_review,,,
2515,中工,Pilot_Reports/建材營造 - 營造業/2515_中工.md,0,needs_competitor_review,,,
2516,新建,Pilot_Reports/建材營造 - 營造業/2516_新建.md,0,needs_competitor_review,,,
2520,冠德,Pilot_Reports/建材營造 - 建設業/2520_冠德.md,0,needs_competitor_review,,,
2524,京城,Pilot_Reports/建材營造 - 建設業/2524_京城.md,0,needs_competitor_review,,,
2527,宏璟,Pilot_Reports/建材營造 - 建設業/2527_宏璟.md,0,needs_competitor_review,,,
2528,皇普,Pilot_Reports/建材營造 - 建設業/2528_皇普.md,1,has_competitor_entry,[[潤隆、[[興富發,,- **營造工程:** 營造廠 — 工程承攬 (競爭同業包括[[[[潤隆]]]]、[[[[興富發]]]]等)
2530,華建,Pilot_Reports/建材營造 - 建設業/2530_華建.md,0,needs_competitor_review,,,
2534,宏盛,Pilot_Reports/建材營造 - 建設業/2534_宏盛.md,0,needs_competitor_review,,,
2535,達欣工,Pilot_Reports/建材營造 - 營造業/2535_達欣工.md,0,needs_competitor_review,,,
2536,宏普,Pilot_Reports/建材營造 - 建設業/2536_宏普.md,0,needs_competitor_review,,,
2537,聯上發,Pilot_Reports/建材營造 - 建設業/2537_聯上發.md,0,needs_competitor_review,,,
2538,基泰,Pilot_Reports/建材營造 - 建設業/2538_基泰.md,0,needs_competitor_review,,,
2539,櫻花建,Pilot_Reports/建材營造 - 建設業/2539_櫻花建.md,0,needs_competitor_review,,,
2540,愛山林,Pilot_Reports/其他 - 其他/2540_愛山林.md,1,has_competitor_entry,海悅國際,,- **競爭對手:** [[海悅國際]] — 台灣兩大代銷龍頭
2542,興富發,Pilot_Reports/建材營造 - 建設業/2542_興富發.md,0,needs_competitor_review,,,
2543,皇昌,Pilot_Reports/建材營造 - 營造業/2543_皇昌.md,0,needs_competitor_review,,,
2545,皇翔,Pilot_Reports/建材營造 - 建設業/2545_皇翔.md,0,needs_competitor_review,,,
2546,根基,Pilot_Reports/建材營造 - 營造業/2546_根基.md,0,needs_competitor_review,,,
2547,日勝生,Pilot_Reports/建材營造 - 建設業/2547_日勝生.md,0,needs_competitor_review,,,
2548,華固,Pilot_Reports/建材營造 - 建設業/2548_華固.md,0,needs_competitor_review,,,
2596,綠意,Pilot_Reports/建材營造 - 建設業/2596_綠意.md,0,needs_competitor_review,,,
2597,潤弘,Pilot_Reports/建材營造 - 建材原料/2597_潤弘.md,0,needs_competitor_review,,,
2603,長榮,Pilot_Reports/交通運輸及航運 - 貨櫃航運/2603_長榮.md,0,needs_competitor_review,,,
2605,新興,Pilot_Reports/交通運輸及航運 - 散裝航運/2605_新興.md,0,needs_competitor_review,,,
2606,裕民,Pilot_Reports/交通運輸及航運 - 散裝航運/2606_裕民.md,0,needs_competitor_review,,,
2607,榮運,Pilot_Reports/交通運輸及航運 - 貨櫃航運/2607_榮運.md,0,needs_competitor_review,,,
2608,嘉里大榮,Pilot_Reports/交通運輸及航運 - 海陸空貨運承攬/2608_嘉里大榮.md,0,needs_competitor_review,,,
2609,陽明,Pilot_Reports/交通運輸及航運 - 貨櫃航運/2609_陽明.md,0,needs_competitor_review,,,
2610,華航,Pilot_Reports/交通運輸及航運 - 海陸空大眾運輸/2610_華航.md,0,needs_competitor_review,,,
2611,志信,Pilot_Reports/交通運輸及航運 - 貨櫃運輸集散及倉儲/2611_志信.md,0,needs_competitor_review,,,
2612,中航,Pilot_Reports/交通運輸及航運 - 散裝航運/2612_中航.md,0,needs_competitor_review,,,
2613,中櫃,Pilot_Reports/交通運輸及航運 - 貨櫃運輸集散及倉儲/2613_中櫃.md,0,needs_competitor_review,,,
2614,東森,Pilot_Reports/交通運輸及航運 - 散裝航運/2614_東森.md,0,needs_competitor_review,,,
2615,萬海,Pilot_Reports/交通運輸及航運 - 貨櫃航運/2615_萬海.md,0,needs_competitor_review,,,
2616,山隆,Pilot_Reports/交通運輸及航運 - 貨櫃運輸集散及倉儲/2616_山隆.md,0,needs_competitor_review,,,
2617,台航,Pilot_Reports/交通運輸及航運 - 散裝航運/2617_台航.md,0,needs_competitor_review,,,
2618,長榮航,Pilot_Reports/交通運輸及航運 - 海陸空大眾運輸/2618_長榮航.md,0,needs_competitor_review,,,
2630,亞航,Pilot_Reports/交通運輸及航運 - 貨櫃運輸集散及倉儲/2630_亞航.md,0,needs_competitor_review,,,
2633,台灣高鐵,Pilot_Reports/交通運輸及航運 - 海陸空大眾運輸/2633_台灣高鐵.md,0,needs_competitor_review,,,
2634,漢翔,Pilot_Reports/其他 - 其他/2634_漢翔.md,0,needs_competitor_review,,,
2636,台驊控股,Pilot_Reports/交通運輸及航運 - 海陸空貨運承攬/2636_台驊控股.md,0,needs_competitor_review,,,
2637,慧洋-KY,Pilot_Reports/交通運輸及航運 - 散裝航運/2637_慧洋-KY.md,0,needs_competitor_review,,,
2640,大車隊,Pilot_Reports/電子商務 - 交易撮(媒)合/2640_大車隊.md,2,has_competitor_entry,Uber、LINE GO,,[[Uber]] | [[LINE GO]]
2641,正德,Pilot_Reports/交通運輸及航運 - 散裝航運/2641_正德.md,0,needs_competitor_review,,,
2642,宅配通,Pilot_Reports/交通運輸及航運 - 海陸空貨運承攬/2642_宅配通.md,0,needs_competitor_review,,,
2643,捷迅,Pilot_Reports/交通運輸及航運 - 海陸空貨運承攬/2643_捷迅.md,0,needs_competitor_review,,,
2644,中信造船,Pilot_Reports/其他 - 其他/2644_中信造船.md,0,needs_competitor_review,,,
2645,長榮航太,Pilot_Reports/交通運輸及航運 - 海陸空大眾運輸/2645_長榮航太.md,0,needs_competitor_review,,,
2646,星宇航空,Pilot_Reports/交通運輸及航運 - 海陸空大眾運輸/2646_星宇航空.md,0,needs_competitor_review,,,
2718,全心投控,Pilot_Reports/建材營造 - 建設業/2718_全心投控.md,0,needs_competitor_review,,,
2724,藝舍-KY,Pilot_Reports/其他 - 其他/2724_藝舍-KY.md,0,needs_competitor_review,,,
2762,世界健身-KY,Pilot_Reports/Leisure/2762_世界健身-KY.md,0,needs_competitor_review,,,
2801,彰銀,Pilot_Reports/金融 - 金控業_銀行業_保險業/2801_彰銀.md,0,needs_competitor_review,,,
2812,台中銀,Pilot_Reports/金融 - 金控業_銀行業_保險業/2812_台中銀.md,0,needs_competitor_review,,,
2816,旺旺保,Pilot_Reports/金融 - 金控業_銀行業_保險業/2816_旺旺保.md,0,needs_competitor_review,,,
2820,華票,Pilot_Reports/金融 - 金控業_銀行業_保險業/2820_華票.md,0,needs_competitor_review,,,
2832,台產,Pilot_Reports/金融 - 金控業_銀行業_保險業/2832_台產.md,0,needs_competitor_review,,,
2834,臺企銀,Pilot_Reports/金融 - 金控業_銀行業_保險業/2834_臺企銀.md,0,needs_competitor_review,,,
2836,高雄銀,Pilot_Reports/金融 - 金控業_銀行業_保險業/2836_高雄銀.md,0,needs_competitor_review,,,
2838,聯邦銀,Pilot_Reports/金融 - 金控業_銀行業_保險業/2838_聯邦銀.md,0,needs_competitor_review,,,
2845,遠東銀,Pilot_Reports/金融 - 金控業_銀行業_保險業/2845_遠東銀.md,0,needs_competitor_review,,,
2849,安泰銀,Pilot_Reports/金融 - 金控業_銀行業_保險業/2849_安泰銀.md,0,needs_competitor_review,,,
2850,新產,Pilot_Reports/金融 - 金控業_銀行業_保險業/2850_新產.md,0,needs_competitor_review,,,
2851,中再保,Pilot_Reports/金融 - 金控業_銀行業_保險業/2851_中再保.md,0,needs_competitor_review,,,
2852,第一保,Pilot_Reports/金融 - 金控業_銀行業_保險業/2852_第一保.md,0,needs_competitor_review,,,
2855,統一證,Pilot_Reports/金融 - 證券業/2855_統一證.md,0,needs_competitor_review,,,
2867,三商壽,Pilot_Reports/金融科技 - 保險/2867_三商壽.md,0,needs_competitor_review,,,
2880,華南金,Pilot_Reports/金融 - 金控業_銀行業_保險業/2880_華南金.md,0,needs_competitor_review,,,
2881,富邦金,Pilot_Reports/金融 - 金控業_銀行業_保險業/2881_富邦金.md,0,needs_competitor_review,,,
2882,國泰金,Pilot_Reports/金融 - 金控業_銀行業_保險業/2882_國泰金.md,0,needs_competitor_review,,,
2883,凱基金,Pilot_Reports/金融 - 金控業_銀行業_保險業/2883_凱基金.md,0,needs_competitor_review,,,
2884,玉山金,Pilot_Reports/金融 - 金控業_銀行業_保險業/2884_玉山金.md,0,needs_competitor_review,,,
2885,元大金,Pilot_Reports/金融 - 金控業_銀行業_保險業/2885_元大金.md,0,needs_competitor_review,,,
2886,兆豐金,Pilot_Reports/金融 - 金控業_銀行業_保險業/2886_兆豐金.md,0,needs_competitor_review,,,
2887,台新新光金,Pilot_Reports/金融 - 金控業_銀行業_保險業/2887_台新新光金.md,0,needs_competitor_review,,,
2889,國票金,Pilot_Reports/金融 - 金控業_銀行業_保險業/2889_國票金.md,0,needs_competitor_review,,,
2890,永豐金,Pilot_Reports/金融 - 金控業_銀行業_保險業/2890_永豐金.md,0,needs_competitor_review,,,
2891,中信金,Pilot_Reports/金融 - 金控業_銀行業_保險業/2891_中信金.md,0,needs_competitor_review,,,
2892,第一金,Pilot_Reports/金融 - 金控業_銀行業_保險業/2892_第一金.md,0,needs_competitor_review,,,
2897,王道銀行,Pilot_Reports/金融 - 金控業_銀行業_保險業/2897_王道銀行.md,0,needs_competitor_review,,,
2904,匯僑,Pilot_Reports/其他 - 其他/2904_匯僑.md,0,needs_competitor_review,,,
2916,滿心,Pilot_Reports/貿易百貨 - 製造商/2916_滿心.md,0,needs_competitor_review,,,
2923,鼎固-KY,Pilot_Reports/建材營造 - 建設業/2923_鼎固-KY.md,0,needs_competitor_review,,,
2924,宏太-KY,Pilot_Reports/貿易百貨 - 製造商/2924_宏太-KY.md,0,needs_competitor_review,,,
2937,集雅社,Pilot_Reports/貿易百貨 - 零售通路/2937_集雅社.md,0,needs_competitor_review,,,
2938,床的世界,Pilot_Reports/貿易百貨 - 製造商/2938_床的世界.md,1,has_competitor_entry,Simmons、睡眠王國、德泰彈簧、老K牌彈簧床、物聯網、momo購物網、PChome,,床的世界 (2938，Bedding World) 為台灣知名床墊連鎖通路品牌，擁有自有工廠與全台數十家大型直營門市。公司採「產銷合一」模式，除銷售自有品牌床墊外，亦為美國 [[Simmons]] (席夢思) 名床之台灣經銷商，直接向美國工廠進口原裝床墊。同業競爭者包括 [[睡眠王國]]、[[德泰彈簧]]、[[老K牌彈簧床]]。近年積極開發 [[物聯網]] 智慧床墊產品線及睡眠周邊商品，並拓展 [[momo購物網]]、[[PChome]] 等電商通路。以「睡眠健康」為核心訴求，提供專業試躺顧問服務。
2941,米斯特,Pilot_Reports/貿易百貨 - 零售通路/2941_米斯特.md,0,needs_competitor_review,,,
2942,京站,Pilot_Reports/貿易百貨 - 零售通路/2942_京站.md,0,needs_competitor_review,,,
2947,振宇五金,Pilot_Reports/貿易百貨 - 零售通路/2947_振宇五金.md,0,needs_competitor_review,,,
2948,寶陞,Pilot_Reports/貿易百貨 - 貿易商、代理商、經銷商/2948_寶陞.md,0,needs_competitor_review,,,
2949,欣新網,Pilot_Reports/電子商務 - 物流倉儲服務/2949_欣新網.md,0,needs_competitor_review,,,
3002,歐格,Pilot_Reports/通信網路 - 網路設備(如數據機、網路卡、閘道器、路由器、網路電話)/3002_歐格.md,0,needs_competitor_review,,,
3003,健和興,Pilot_Reports/電動車輛產業 - 零組件/3003_健和興.md,0,needs_competitor_review,,,
3004,豐達科,Pilot_Reports/鋼鐵 - 運輸工具/3004_豐達科.md,0,needs_competitor_review,,,
3005,神基,Pilot_Reports/電腦及週邊設備 - 機殼/3005_神基.md,0,needs_competitor_review,,,
3006,晶豪科,Pilot_Reports/半導體 - IC設計/3006_晶豪科.md,1,has_competitor_entry,華邦電、南亞科、Samsung、Micron,,- **競爭對手/同業:** [[華邦電]]、[[南亞科]]、[[Samsung]]、[[Micron]]
3008,大立光,Pilot_Reports/電腦及週邊設備 - 光學鏡片、鏡頭/3008_大立光.md,0,needs_competitor_review,,,
3010,華立,Pilot_Reports/半導體 - 化學品/3010_華立.md,0,needs_competitor_review,,,
3011,今皓,Pilot_Reports/通信網路 - 線材/3011_今皓.md,0,needs_competitor_review,,,
3013,晟銘電,Pilot_Reports/電腦及週邊設備 - 機殼/3013_晟銘電.md,0,needs_competitor_review,,,
3014,聯陽,Pilot_Reports/半導體 - IC設計/3014_聯陽.md,0,needs_competitor_review,,,
3015,全漢,Pilot_Reports/電動車輛產業 - 零組件/3015_全漢.md,0,needs_competitor_review,,,
3016,嘉晶,Pilot_Reports/半導體 - IC_晶圓製造/3016_嘉晶.md,1,has_competitor_entry,Wolfspeed、磊晶,,- **競爭同業:** [[Wolfspeed]] (美國)、國際 SiC [[磊晶]]廠
3017,奇鋐,Pilot_Reports/電腦及週邊設備 - 散熱片、風扇馬達、散熱模組/3017_奇鋐.md,0,needs_competitor_review,,,
3018,隆銘綠能,Pilot_Reports/電機機械 - 機電系統工程/3018_隆銘綠能.md,0,needs_competitor_review,,,
3019,亞光,Pilot_Reports/電腦及週邊設備 - 光學鏡片、鏡頭/3019_亞光.md,0,needs_competitor_review,,,
3021,鴻名,Pilot_Reports/連接器 - 連接器設計、組裝及製造/3021_鴻名.md,0,needs_competitor_review,,,
3022,威強電,Pilot_Reports/電腦及週邊設備 - 其他電腦及週邊設備/3022_威強電.md,0,needs_competitor_review,,,
3023,信邦,Pilot_Reports/電動車輛產業 - 零組件/3023_信邦.md,0,needs_competitor_review,,,
3024,憶聲,Pilot_Reports/電腦及週邊設備 - 顯示器模組/3024_憶聲.md,0,needs_competitor_review,,,
3025,星通,Pilot_Reports/通信網路 - 網路設備(如數據機、網路卡、閘道器、路由器、網路電話)/3025_星通.md,1,has_competitor_entry,Siemens、ABB、Nokia,,- **競爭同業:** [[Siemens]]、[[ABB]]、[[Nokia]] (既競爭又合作)
3026,禾伸堂,Pilot_Reports/半導體 - IC通路/3026_禾伸堂.md,0,needs_competitor_review,,,
3027,盛達,Pilot_Reports/通信網路 - 網路設備(如數據機、網路卡、閘道器、路由器、網路電話)/3027_盛達.md,0,needs_competitor_review,,,
3028,增你強,Pilot_Reports/半導體 - IC通路/3028_增你強.md,0,needs_competitor_review,,,
3029,零壹,Pilot_Reports/人工智慧 - 系統整合/3029_零壹.md,0,needs_competitor_review,,,
3030,德律,Pilot_Reports/半導體 - 生產製程及檢測設備/3030_德律.md,0,needs_competitor_review,,,
3031,佰鴻,Pilot_Reports/LED照明產業 - 封裝_模組/3031_佰鴻.md,0,needs_competitor_review,,,
3032,偉訓,Pilot_Reports/電腦及週邊設備 - 機殼/3032_偉訓.md,0,needs_competitor_review,,,
3033,威健,Pilot_Reports/半導體 - IC通路/3033_威健.md,0,needs_competitor_review,,,
3034,聯詠,Pilot_Reports/半導體 - IC設計/3034_聯詠.md,1,has_competitor_entry,奇景光電、矽創、瑞鼎、天鈺、敦泰,,- **競爭同業:** [[奇景光電]]、[[矽創]]、[[瑞鼎]]、[[天鈺]]、[[敦泰]]
3035,智原,Pilot_Reports/半導體 - IP設計_IC設計代工服務/3035_智原.md,0,needs_competitor_review,,,
3036,文曄,Pilot_Reports/半導體 - IC通路/3036_文曄.md,0,needs_competitor_review,,,
3037,欣興,Pilot_Reports/印刷電路板 - 硬板、軟板、IC載板製造/3037_欣興.md,0,needs_competitor_review,,,
3038,全台,Pilot_Reports/醫療器材 - 醫療器材研發、設計、製造/3038_全台.md,0,needs_competitor_review,,,
3040,遠見,Pilot_Reports/其他 - 其他電子產品及電子服務產業/3040_遠見.md,0,needs_competitor_review,,,
3041,揚智,Pilot_Reports/半導體 - IC設計/3041_揚智.md,1,has_competitor_entry,SoC、聯華電子、機上盒、DVB-S2X、DVB-C、條件接收系統、AI、智慧家庭、Broadcom、Amlogic,,"揚智科技 (3041) 是全球領先的數位多媒體 [[SoC]] 設計公司，為[[聯華電子]]集團轉投資，為全球前三大[[機上盒]] (STB) SoC 供應商。公司核心產品為 [[DVB-S2X]]/[[DVB-C]] 數位電視機上盒晶片，結合高安全性[[條件接收系統]] (CAS) 技術，服務全球數百家付費電視營運商。累計已銷售超過 4,000 萬顆 STB SoC。近年跨入 [[AI]] 運算平台 ALiIN，應用於[[智慧家庭]]場景。競爭同業包括 [[Broadcom]]、[[Amlogic]]。"
3042,晶技,Pilot_Reports/被動元件 - 濾波器、振盪器/3042_晶技.md,0,needs_competitor_review,,,
3043,科風,Pilot_Reports/太陽能產業 - 太陽能電池模組/3043_科風.md,0,needs_competitor_review,,,
3044,健鼎,Pilot_Reports/印刷電路板 - 硬板、軟板、IC載板製造/3044_健鼎.md,0,needs_competitor_review,,,
3045,台灣大,Pilot_Reports/通信網路 - 電信服務業/3045_台灣大.md,0,needs_competitor_review,,,
3046,建碁,Pilot_Reports/電腦及週邊設備 - 其他電腦及週邊設備/3046_建碁.md,0,needs_competitor_review,,,
3047,訊舟,Pilot_Reports/通信網路 - 網路設備(如數據機、網路卡、閘道器、路由器、網路電話)/3047_訊舟.md,0,needs_competitor_review,,,
3048,益登,Pilot_Reports/半導體 - IC通路/3048_益登.md,0,needs_competitor_review,,,
3049,精金,Pilot_Reports/觸控面板 - 觸控面板/3049_精金.md,0,needs_competitor_review,,,
3050,鈺德,Pilot_Reports/太陽能產業 - 太陽能電廠/3050_鈺德.md,0,needs_competitor_review,,,
3051,力特,Pilot_Reports/平面顯示器 - 其他零組件/3051_力特.md,0,needs_competitor_review,,,
3052,夆典,Pilot_Reports/LED照明產業 - 封裝_模組/3052_夆典.md,0,needs_competitor_review,,,
3055,蔚華科,Pilot_Reports/半導體 - 生產製程及檢測設備/3055_蔚華科.md,0,needs_competitor_review,,,
3056,富華新,Pilot_Reports/建材營造 - 建設業/3056_富華新.md,0,needs_competitor_review,,,
3057,喬鼎,Pilot_Reports/雲端運算 - 電腦設備/3057_喬鼎.md,0,needs_competitor_review,,,
3058,立德,Pilot_Reports/電動車輛產業 - 零組件/3058_立德.md,0,needs_competitor_review,,,
3059,華晶科,Pilot_Reports/電腦及週邊設備 - 光學鏡片、鏡頭/3059_華晶科.md,0,needs_competitor_review,,,
3060,銘異,Pilot_Reports/電腦及週邊設備 - 其他電腦及週邊設備之零組件/3060_銘異.md,0,needs_competitor_review,,,
3062,建漢,Pilot_Reports/通信網路 - 網路設備(如數據機、網路卡、閘道器、路由器、網路電話)/3062_建漢.md,0,needs_competitor_review,,,
3066,李洲,Pilot_Reports/LED照明產業 - 封裝_模組/3066_李洲.md,0,needs_competitor_review,,,
3067,全域,Pilot_Reports/其他 - 其他電子產品及電子服務產業/3067_全域.md,0,needs_competitor_review,,,
3071,協禧,Pilot_Reports/電腦及週邊設備 - 散熱片、風扇馬達、散熱模組/3071_協禧.md,0,needs_competitor_review,,,
3073,天方能源,Pilot_Reports/半導體 - IC設計/3073_天方能源.md,0,needs_competitor_review,,,
3078,僑威,Pilot_Reports/電腦及週邊設備 - 電源供應器/3078_僑威.md,0,needs_competitor_review,,,
3081,聯亞,Pilot_Reports/通信網路 - 主_被動元件/3081_聯亞.md,1,has_competitor_entry,II-VI、Lumentum,,- **競爭同業:** [[II-VI]] (Coherent)、[[Lumentum]]
3085,新零售,Pilot_Reports/電子商務 - 物流倉儲服務/3085_新零售.md,0,needs_competitor_review,,,
3088,艾訊,Pilot_Reports/電腦及週邊設備 - 工業電腦/3088_艾訊.md,0,needs_competitor_review,,,
3090,日電貿,Pilot_Reports/被動元件 - 電容器/3090_日電貿.md,0,needs_competitor_review,,,
3092,鴻碩,Pilot_Reports/電腦及週邊設備 - 連接線/3092_鴻碩.md,0,needs_competitor_review,,,
3093,港建,Pilot_Reports/半導體 - 生產製程及檢測設備/3093_港建.md,0,needs_competitor_review,,,
3094,聯傑,Pilot_Reports/半導體 - IC設計/3094_聯傑.md,1,has_competitor_entry,聯華電子、IC 設計、Ethernet、網路設備、工業控制、物聯網、嵌入式系統、Microchip、瑞昱,,聯傑國際 (3094) 是[[聯華電子]]集團轉投資的專業 [[IC 設計]]公司，以 [[Ethernet]] 乙太網路控制晶片起家 (原名 DAVICOM)。公司核心產品為嵌入式乙太網路控制器 IC，廣泛應用於[[網路設備]]、[[工業控制]]、[[物聯網]]裝置及[[嵌入式系統]]。產品涵蓋 Fast Ethernet MAC/PHY 整合晶片、網路介面控制器及相關周邊 IC。國際競爭同業包括 [[Microchip]]、[[瑞昱]]。
3095,及成,Pilot_Reports/通信網路 - 塑膠_金屬機殼/3095_及成.md,0,needs_competitor_review,,,
3097,拍檔,Pilot_Reports/大數據 - 系統整合/3097_拍檔.md,0,needs_competitor_review,,,
3105,穩懋,Pilot_Reports/半導體 - IC_晶圓製造/3105_穩懋.md,0,needs_competitor_review,,,
3114,好德,Pilot_Reports/半導體 - 生產製程及檢測設備/3114_好德.md,0,needs_competitor_review,,,
3115,富榮綱,Pilot_Reports/印刷電路板 - 硬板、軟板、IC載板製造/3115_富榮綱.md,0,needs_competitor_review,,,
3117,年程,Pilot_Reports/被動元件 - 電感器/3117_年程.md,0,needs_competitor_review,,,
3122,笙泉,Pilot_Reports/半導體 - IC設計/3122_笙泉.md,1,has_competitor_entry,MCU、IC 設計、USB MCU、工業控制、車用通訊、BLDC 馬達控制、ADC、盛群、松翰、義隆,,笙泉科技 (3122) 是一家專業的 [[MCU]] (微控制器) [[IC 設計]]公司，專注於 8 位元及 32 位元 [[USB MCU]] 產品研發。公司產品廣泛應用於[[工業控制]]、家電、機電控制、電源管理、電腦周邊及健康護理等領域。近年積極拓展高附加價值產品，包括[[車用通訊]] IC、[[BLDC 馬達控制]]、高精度 [[ADC]] 感測及超低功耗 MCU。國內 MCU 競爭同業包括 [[盛群]]、[[松翰]]、[[義隆]]。
3128,昇銳,Pilot_Reports/人工智慧 - 系統整合/3128_昇銳.md,0,needs_competitor_review,,,
3130,一零四,Pilot_Reports/電子商務 - 行銷廣告服務/3130_一零四.md,2,has_competitor_entry,1111人力銀行、yes123求職網、518熊班、104人力銀行,,[[1111人力銀行]]、[[yes123求職網]]、[[518熊班]] | 一零四資訊科技 (3130，104 Corporation) 創立於 1993 年，經營台灣最大線上人力資源服務平台「[[104人力銀行]]」。核心業務模組：(1) 求職招聘平台 — 全台最大線上職缺庫，具備大數據與 AI 職缺推薦；(2) 人資管理軟體 (SaaS) — 企業端差勤、薪資及績效評核雲端系統；(3) 獵才與顧問 — 中高階經理人獵人頭服務；(4) 104 銀髮銀行 — 居家照護平台。2024 年營收約 25 億元，毛利率高達 87%。主要競爭對手為[[1111人力銀行]]、[[yes123求職網]]、[[518熊班]]。
3131,弘塑,Pilot_Reports/半導體 - 生產製程及檢測設備/3131_弘塑.md,1,has_competitor_entry,辛耘、DNS,,- **競爭同業:** [[辛耘]] (台灣)、[[DNS]] (日本)
3135,凌航,Pilot_Reports/半導體 - IC模組/3135_凌航.md,0,needs_competitor_review,,,
3138,耀登,Pilot_Reports/通信網路 - 其他零組件/3138_耀登.md,0,needs_competitor_review,,,
3141,晶宏,Pilot_Reports/半導體 - IC設計/3141_晶宏.md,1,has_competitor_entry,旭曜、矽創、Epson,,- **競爭同業:** [[旭曜]]、[[矽創]] (STN)、[[Epson]] (EPD)
3147,大綜,Pilot_Reports/電腦及週邊設備 - 伺服器/3147_大綜.md,0,needs_competitor_review,,,
3149,正達,Pilot_Reports/觸控面板 - 玻璃基板/3149_正達.md,0,needs_competitor_review,,,
3150,鈺寶-創,Pilot_Reports/半導體 - IC模組/3150_鈺寶-創.md,1,has_competitor_entry,IC 設計、無線音訊傳輸、CMOS、Qualcomm、Airoha、無線耳機、無線音響、無線麥克風,,鈺寶科技 (3150) 是一家專業的 [[IC 設計]]公司，專注於高效能低功耗[[無線音訊傳輸]]晶片及模組設計。公司核心技術為無線數位音視訊傳輸，採用 [[CMOS]] 製程。競爭同業包括 [[Qualcomm]] (aptX) 及 [[Airoha]]，產品廣泛應用於[[無線耳機]]、[[無線音響]]、[[無線麥克風]]及家電音響設備。公司為全球無線音訊傳輸技術的領導廠商之一。
3152,璟德,Pilot_Reports/通信網路 - 主_被動元件/3152_璟德.md,0,needs_competitor_review,,,
3158,嘉實,Pilot_Reports/金融科技 - 理財投資/3158_嘉實.md,0,needs_competitor_review,,,
3162,精確,Pilot_Reports/醫療器材 - 電子零組件、塑化材料、五金零件/3162_精確.md,0,needs_competitor_review,,,
3163,波若威,Pilot_Reports/通信網路 - 光通訊設備(如光纖電纜、光傳輸設備)/3163_波若威.md,1,has_competitor_entry,上詮、華星光,,- **競爭同業:** [[上詮]]、[[華星光]]
3167,大量,Pilot_Reports/電機機械 - 專用機械(如紡織成衣生產用機械、食品飲料生產用機械、農林用機械等)/3167_大量.md,0,needs_competitor_review,,,
3168,眾福科,Pilot_Reports/平面顯示器 - 顯示器模組/3168_眾福科.md,0,needs_competitor_review,,,
3169,亞信,Pilot_Reports/半導體 - IC設計/3169_亞信.md,0,needs_competitor_review,,,
3171,炎洲流通,Pilot_Reports/貿易百貨 - 貿易商、代理商、經銷商/3171_炎洲流通.md,0,needs_competitor_review,,,
3178,公準,Pilot_Reports/半導體 - 生產製程及檢測設備/3178_公準.md,0,needs_competitor_review,,,
3188,鑫龍騰,Pilot_Reports/建材營造 - 建設業/3188_鑫龍騰.md,0,needs_competitor_review,,,
3189,景碩,Pilot_Reports/半導體 - 基板/3189_景碩.md,1,has_competitor_entry,欣興、南亞電路板、Ibiden、Shinko Electric,,- **競爭同業:** [[欣興]]、[[南亞電路板]]、[[Ibiden]]、[[Shinko Electric]]
3191,雲嘉南,Pilot_Reports/電腦及週邊設備 - 其他電腦及週邊設備之零組件/3191_雲嘉南.md,0,needs_competitor_review,,,
3206,志豐,Pilot_Reports/電腦及週邊設備 - 其他電腦及週邊設備之零組件/3206_志豐.md,0,needs_competitor_review,,,
3207,耀勝,Pilot_Reports/被動元件 - 電感器/3207_耀勝.md,0,needs_competitor_review,,,
3209,全科,Pilot_Reports/半導體 - IC通路/3209_全科.md,0,needs_competitor_review,,,
3211,順達,Pilot_Reports/電動車輛產業 - 零組件/3211_順達.md,0,needs_competitor_review,,,
3213,茂訊,Pilot_Reports/電腦及週邊設備 - 筆記型電腦/3213_茂訊.md,0,needs_competitor_review,,,
3217,優群,Pilot_Reports/連接器 - 連接器設計、組裝及製造/3217_優群.md,0,needs_competitor_review,,,
3219,倚強科,Pilot_Reports/半導體 - 生產製程及檢測設備/3219_倚強科.md,0,needs_competitor_review,,,
3221,台嘉碩,Pilot_Reports/被動元件 - 濾波器、振盪器/3221_台嘉碩.md,1,has_competitor_entry,Murata、TDK、晶技、希華,,- **競爭同業:** [[Murata]]、[[TDK]]、[[晶技]]、[[希華]]
3224,三顧,Pilot_Reports/半導體 - IC通路/3224_三顧.md,0,needs_competitor_review,,,
3226,龍鋒,Pilot_Reports/電機機械 - 車用機械傳動設備及零配件/3226_龍鋒.md,0,needs_competitor_review,,,
3227,原相,Pilot_Reports/半導體 - IC設計/3227_原相.md,0,needs_competitor_review,,,
3228,金麗科,Pilot_Reports/半導體 - IC設計/3228_金麗科.md,0,needs_competitor_review,,,
3229,晟鈦,Pilot_Reports/印刷電路板 - 硬板、軟板、IC載板製造/3229_晟鈦.md,0,needs_competitor_review,,,
3230,錦明,Pilot_Reports/電腦及週邊設備 - 機殼/3230_錦明.md,0,needs_competitor_review,,,
3231,緯創,Pilot_Reports/電腦及週邊設備 - 桌上型電腦/3231_緯創.md,0,needs_competitor_review,,,
